vehicle_type,Maker,date,year,month,registrations,registrations_last_year,YoY_growth_%,quarter,year_quarter,year_quarter_quarterly,registrations_last_quarter,QoQ_growth_%
3W,POLARIS INDIA PVT LTD,2024-09-01 00:00:00,2024,9,4,,,3,2024-Q3,2024-Q3,31,0
3W,POLYHOSE INDIA PRIVATE LIMITED - C E DIVISION,2024-09-01 00:00:00,2024,9,0,,,3,2024-Q3,2024-Q3,2,100
3W,POOSHPAK AUTOMOBILES PVT LTD,2024-09-01 00:00:00,2024,9,41,1,4000,3,2024-Q3,2024-Q3,86,41.86
3W,PORFITEL TECHNOLOGY (IMPORTER: AERORIDE),2024-09-01 00:00:00,2024,9,4,,,3,2024-Q3,2024-Q3,29,6.9
3W,PORSCHE AG GERMANY,2024-09-01 00:00:00,2024,9,56,,,3,2024-Q3,2024-Q3,249,24.5
3W,PORWAL ELECTRIC,2024-09-01 00:00:00,2024,9,0,,,3,2024-Q3,2024-Q3,0,
3W,POWERLAND AGRO TRACTOR VEHICLES PVT LTD,2024-09-01 00:00:00,2024,9,0,,,3,2024-Q3,2024-Q3,7,71.43
3W,PRAAKARM AUTO & CONSTRUCTION EQUIPMENTS,2024-09-01 00:00:00,2024,9,6,6,0,3,2024-Q3,2024-Q3,13,69.23
3W,PRABHA AUTOMOTIVE ENGINEERS PVT LTD,2024-09-01 00:00:00,2024,9,3,0,,3,2024-Q3,2024-Q3,8,25
3W,PRAG MOTORS,2024-09-01 00:00:00,2024,9,14,50,72,3,2024-Q3,2024-Q3,30,36.67
3W,PRAGATI AGRICULTURE,2024-09-01 00:00:00,2024,9,0,,,3,2024-Q3,2024-Q3,1,100
3W,PRAGATI ENGINEERING,2024-09-01 00:00:00,2024,9,1,,,3,2024-Q3,2024-Q3,6,66.67
3W,PRAGATI ENGINERING TRAILOR CUTTACK MADHUPATNA,2024-09-01 00:00:00,2024,9,0,,,3,2024-Q3,2024-Q3,0,
3W,PRAGYA AUTOMOBILE PVT LTD,2024-09-01 00:00:00,2024,9,5,1,400,3,2024-Q3,2024-Q3,47,63.83
3W,PRAJJWAL MAHAJAN TRADERS,2024-09-01 00:00:00,2024,9,13,0,,3,2024-Q3,2024-Q3,19,100
3W,PRAKASH AUTOMOBILE JAJPUR PANIKOILI,2024-09-01 00:00:00,2024,9,0,,,3,2024-Q3,2024-Q3,0,
3W,PRAKASH ENTERPRISES,2024-09-01 00:00:00,2024,9,2,1,100,3,2024-Q3,2024-Q3,20,10
3W,PRAKASH TRAILER,2024-09-01 00:00:00,2024,9,1,,,3,2024-Q3,2024-Q3,11,81.82
3W,PRAMOD ENGINEERING WORKS,2024-09-01 00:00:00,2024,9,0,,,3,2024-Q3,2024-Q3,0,
3W,PRASAD AND PRASAD ENG,2024-09-01 00:00:00,2024,9,0,,,3,2024-Q3,2024-Q3,0,
3W,PRASAD AND PRASAD ENGG WORKS BARGARH CANAL AVENUE,2024-09-01 00:00:00,2024,9,0,,,3,2024-Q3,2024-Q3,0,
3W,PRATYAKSHA TRACTORS PVT LTD,2024-09-01 00:00:00,2024,9,0,,,3,2024-Q3,2024-Q3,1,100
3W,PREET AGRO INDUSTRIES PVT LTD,2024-09-01 00:00:00,2024,9,72,,,3,2024-Q3,2024-Q3,134,6.72
3W,PREET CONSRUCTION EQUIPMENTS PVT LTD,2024-09-01 00:00:00,2024,9,4,,,3,2024-Q3,2024-Q3,0,
3W,PREET TRACTORS PVT LTD,2024-09-01 00:00:00,2024,9,137,,,3,2024-Q3,2024-Q3,381,19.95
3W,PRESTANTIA CREATIONS PVT LTD,2024-09-01 00:00:00,2024,9,0,0,,3,2024-Q3,2024-Q3,2,100
3W,PRIDE E-MOTORS,2024-09-01 00:00:00,2024,9,28,60,53.33,3,2024-Q3,2024-Q3,69,28.99
3W,PRINCE AGRO WORKS,2024-09-01 00:00:00,2024,9,0,,,3,2024-Q3,2024-Q3,5,100
3W,PRIYAM INDUSTRIES AND ENGINEERING PVT LTD,2024-09-01 00:00:00,2024,9,15,0,,3,2024-Q3,2024-Q3,18,27.78
3W,PROPEL INDUSTRIES PVT. LTD.,2024-09-01 00:00:00,2024,9,2,,,3,2024-Q3,2024-Q3,3,33.33
3W,PUBANG ETRON ELECTRIC MOTOR PVT LTD,2024-09-01 00:00:00,2024,9,5,0,,3,2024-Q3,2024-Q3,7,200
3W,PUJA ENGINEERING WORKS,2024-09-01 00:00:00,2024,9,0,,,3,2024-Q3,2024-Q3,0,
3W,PUNJAB AGRO IMPLEMENTS INDUSTRIES,2024-09-01 00:00:00,2024,9,3,,,3,2024-Q3,2024-Q3,1,400
3W,PUNJAB BODY BUILDERS,2024-09-01 00:00:00,2024,9,1,2,50,3,2024-Q3,2024-Q3,9,66.67
3W,PUNJAB HI-TECH INDUSTRIES,2024-09-01 00:00:00,2024,9,2,,,3,2024-Q3,2024-Q3,7,0
3W,PUNJAB TRACTORS LIMITED,2024-09-01 00:00:00,2024,9,0,,,3,2024-Q3,2024-Q3,0,
3W,PUR ENERGY PVT LTD,2024-09-01 00:00:00,2024,9,277,,,3,2024-Q3,2024-Q3,1147,16.48
3W,PURVA UDYOG PVT LTD,2024-09-01 00:00:00,2024,9,0,1,100,3,2024-Q3,2024-Q3,2,100
3W,PUSHKAR INDUSTRIES,2024-09-01 00:00:00,2024,9,3,,,3,2024-Q3,2024-Q3,12,33.33
3W,PYTHOX MOTORS PVT LTD,2024-09-01 00:00:00,2024,9,115,40,187.5,3,2024-Q3,2024-Q3,215,34.88
3W,QIANJIANG-KEEWAY (IMPORTER: ADISHWAR AUTO),2024-09-01 00:00:00,2024,9,50,,,3,2024-Q3,2024-Q3,179,2.23
3W,QICHENG VEHICLE (IMPORTER: AUTOICARE INNOVATION),2024-09-01 00:00:00,2024,9,0,,,3,2024-Q3,2024-Q3,0,
3W,QOOKEE TECHNOLOGIES (IMPORTER:VIKEBIKE INDIA),2024-09-01 00:00:00,2024,9,1,,,3,2024-Q3,2024-Q3,5,0
3W,QUALITY ENGINEERING WORK,2024-09-01 00:00:00,2024,9,0,,,3,2024-Q3,2024-Q3,1,0
3W,QUALITY ENGINEERING WORKS ROURKELA JAMUNANAKI,2024-09-01 00:00:00,2024,9,2,,,3,2024-Q3,2024-Q3,0,
3W,QUANTUM ENERGY LTD.,2024-09-01 00:00:00,2024,9,336,,,3,2024-Q3,2024-Q3,1624,17.49
3W,R B INDUSTRIES,2024-09-01 00:00:00,2024,9,0,,,3,2024-Q3,2024-Q3,2,100
3W,R K ENGINEERING WORKS JUNAGARH,2024-09-01 00:00:00,2024,9,0,,,3,2024-Q3,2024-Q3,0,
3W,R3 ENTERPRISES,2024-09-01 00:00:00,2024,9,64,71,9.86,3,2024-Q3,2024-Q3,76,136.84
3W,RACCOON MOTORS PVT LTD,2024-09-01 00:00:00,2024,9,0,0,,3,2024-Q3,2024-Q3,2,150
3W,RACHANACREATIONS AUTO PVT LTD,2024-09-01 00:00:00,2024,9,11,,,3,2024-Q3,2024-Q3,9,177.78
3W,RADHAKANTA IND,2024-09-01 00:00:00,2024,9,3,,,3,2024-Q3,2024-Q3,0,
3W,RADHESHYAM TRAILOR,2024-09-01 00:00:00,2024,9,1,,,3,2024-Q3,2024-Q3,19,21.05
3W,RAFTAAR ELECTRIC GREEN VEHICLES PVT LTD,2024-09-01 00:00:00,2024,9,2,,,3,2024-Q3,2024-Q3,8,62.5
3W,RAHUL AGRO EXPORTS PVT LTD,2024-09-01 00:00:00,2024,9,8,15,46.67,3,2024-Q3,2024-Q3,12,33.33
3W,RAJ AUTOMOTIVE,2024-09-01 00:00:00,2024,9,6,11,45.45,3,2024-Q3,2024-Q3,25,16
3W,RAJA ARTS HITECH ENGINEERING,2024-09-01 00:00:00,2024,9,0,0,,3,2024-Q3,2024-Q3,0,
3W,"RAJA RANEE AGRO E WORKS,ANGL",2024-09-01 00:00:00,2024,9,1,,,3,2024-Q3,2024-Q3,0,
3W,RAJESH STEEL AND WIRE INDUSTRIES,2024-09-01 00:00:00,2024,9,0,2,100,3,2024-Q3,2024-Q3,0,
3W,RAM AGRO INDUSTRIES,2024-09-01 00:00:00,2024,9,3,,,3,2024-Q3,2024-Q3,15,40
3W,RAM CHAND & SONS,2024-09-01 00:00:00,2024,9,3,,,3,2024-Q3,2024-Q3,3,100
3W,RAMA INDUSTRIES,2024-09-01 00:00:00,2024,9,3,0,,3,2024-Q3,2024-Q3,5,40
3W,RAMGARHIA ENGG WORKS,2024-09-01 00:00:00,2024,9,2,,,3,2024-Q3,2024-Q3,5,20
3W,RAMJI AGRO INDUSTRIES,2024-09-01 00:00:00,2024,9,0,,,3,2024-Q3,2024-Q3,3,100
3W,RAMON INDUSTRIES,2024-09-01 00:00:00,2024,9,2,6,66.67,3,2024-Q3,2024-Q3,12,58.33
3W,RANA ENGINEER WORKS,2024-09-01 00:00:00,2024,9,74,68,8.82,3,2024-Q3,2024-Q3,204,1.96
3W,RANI TRAILER,2024-09-01 00:00:00,2024,9,4,,,3,2024-Q3,2024-Q3,0,
3W,RASANDIK ENGINEERING INDUSTRIES INDIA LTD,2024-09-01 00:00:00,2024,9,12,41,70.73,3,2024-Q3,2024-Q3,56,30.36
3W,RASIWASIA RASAYAN PVT LTD,2024-09-01 00:00:00,2024,9,0,0,,3,2024-Q3,2024-Q3,1,0
3W,RATAN ENGINEERING WORKS,2024-09-01 00:00:00,2024,9,0,,,3,2024-Q3,2024-Q3,0,
3W,RATNA ENGINEERING ENTERPRISES,2024-09-01 00:00:00,2024,9,0,,,3,2024-Q3,2024-Q3,0,
3W,RATNA ENGINEERING ENTERPRISES BARGARH ATTABIRA,2024-09-01 00:00:00,2024,9,0,,,3,2024-Q3,2024-Q3,0,
3W,RAVI METAL WORKS,2024-09-01 00:00:00,2024,9,40,0,,3,2024-Q3,2024-Q3,255,6.27
3W,RAVINDRA AGRO WORKS,2024-09-01 00:00:00,2024,9,1,,,3,2024-Q3,2024-Q3,4,25
3W,RAYON ENGINEERS,2024-09-01 00:00:00,2024,9,121,115,5.22,3,2024-Q3,2024-Q3,357,48.46
3W,RCJ AUTO FORGE PVT LTD,2024-09-01 00:00:00,2024,9,91,36,152.78,3,2024-Q3,2024-Q3,212,34.43
3W,RDS INDUSTRIES,2024-09-01 00:00:00,2024,9,76,,,3,2024-Q3,2024-Q3,109,30.28
3W,REDDY AUTOMOTIVE PVT LTD,2024-09-01 00:00:00,2024,9,1,,,3,2024-Q3,2024-Q3,2,200
3W,REEP INDUSTRIES PVT LTD,2024-09-01 00:00:00,2024,9,4,43,90.7,3,2024-Q3,2024-Q3,228,3.51
3W,REFLEX CONTROL SYSTEM PVT .LTD,2024-09-01 00:00:00,2024,9,4,8,50,3,2024-Q3,2024-Q3,20,40
3W,REGENERATION E BIKES,2024-09-01 00:00:00,2024,9,3,,,3,2024-Q3,2024-Q3,3,33.33
3W,RENAULT INDIA PVT LTD,2024-09-01 00:00:00,2024,9,0,,,3,2024-Q3,2024-Q3,0,
3W,REPUBLIC MOTORS,2024-09-01 00:00:00,2024,9,10,62,83.87,3,2024-Q3,2024-Q3,56,39.29
3W,REVERSECURRENT TECHNOLOGY PVT LTD,2024-09-01 00:00:00,2024,9,1,,,3,2024-Q3,2024-Q3,0,
3W,REVOLT INTELLICORP PVT LTD,2024-09-01 00:00:00,2024,9,705,,,3,2024-Q3,2024-Q3,2093,9.89
3W,RG PETRO MACHINERY CO,2024-09-01 00:00:00,2024,9,0,,,3,2024-Q3,2024-Q3,0,
3W,RGM BUSINESS PLUS PVT LTD,2024-09-01 00:00:00,2024,9,27,,,3,2024-Q3,2024-Q3,50,12
3W,RIBAND ELECTRIC PVT LTD,2024-09-01 00:00:00,2024,9,25,41,39.02,3,2024-Q3,2024-Q3,98,14.29
3W,RICHFORD ALLIANZ PVT LTD,2024-09-01 00:00:00,2024,9,84,,,3,2024-Q3,2024-Q3,98,120.41
3W,RILOX EV PVT LTD,2024-09-01 00:00:00,2024,9,0,,,3,2024-Q3,2024-Q3,0,
3W,RIVER MOBILITY PVT LTD,2024-09-01 00:00:00,2024,9,302,,,3,2024-Q3,2024-Q3,612,31.37
3W,RIYA ENTERPRISE,2024-09-01 00:00:00,2024,9,4,1,300,3,2024-Q3,2024-Q3,0,
3W,"RK ENGG WORKS,JUNAGARH",2024-09-01 00:00:00,2024,9,0,,,3,2024-Q3,2024-Q3,0,
3W,RK ENGINEERING FABRICATION WORKS,2024-09-01 00:00:00,2024,9,0,,,3,2024-Q3,2024-Q3,0,
3W,RK TRACTOR,2024-09-01 00:00:00,2024,9,0,,,3,2024-Q3,2024-Q3,0,
3W,ROANSOME MOTORS,2024-09-01 00:00:00,2024,9,10,2,400,3,2024-Q3,2024-Q3,24,45.83
3W,ROARLEO MOTOR PVT LTD,2024-09-01 00:00:00,2024,9,27,19,42.11,3,2024-Q3,2024-Q3,74,10.81
3W,ROLLS ROYCE,2024-09-01 00:00:00,2024,9,0,,,3,2024-Q3,2024-Q3,0,
3W,ROLLS ROYCE MOTOR (IMPORTER: KUN MOTOR),2024-09-01 00:00:00,2024,9,4,,,3,2024-Q3,2024-Q3,8,25
3W,ROLLS-ROYCE MOTOR CARS(IMPORTER:SELECT CARS P LTD),2024-09-01 00:00:00,2024,9,2,,,3,2024-Q3,2024-Q3,4,100
3W,ROOPRAI AGRO INDUSTRIES,2024-09-01 00:00:00,2024,9,0,,,3,2024-Q3,2024-Q3,1,100
3W,ROWWET MOBILITY PVT LTD,2024-09-01 00:00:00,2024,9,15,,,3,2024-Q3,2024-Q3,135,73.33
3W,ROYAL AUTOMOBILES,2024-09-01 00:00:00,2024,9,0,,,3,2024-Q3,2024-Q3,0,
3W,ROYAL TRACTOR PVT LTD,2024-09-01 00:00:00,2024,9,0,,,3,2024-Q3,2024-Q3,0,
3W,ROYAL-ENFIELD (UNIT OF EICHER LTD),2024-09-01 00:00:00,2024,9,0,,,3,2024-Q3,2024-Q3,0,
3W,ROYCE EV PVT LTD,2024-09-01 00:00:00,2024,9,72,,,3,2024-Q3,2024-Q3,119,64.71
3W,RP MOTORS,2024-09-01 00:00:00,2024,9,52,0,,3,2024-Q3,2024-Q3,45,53.33
3W,RUDRA NARAYAN ENGINEERING WORKS,2024-09-01 00:00:00,2024,9,0,,,3,2024-Q3,2024-Q3,0,
3W,RUN STAR ENGINEERING,2024-09-01 00:00:00,2024,9,3,,,3,2024-Q3,2024-Q3,0,
3W,RUPAL AGRO INDUSTRIES,2024-09-01 00:00:00,2024,9,3,,,3,2024-Q3,2024-Q3,4,50
3W,RUTBA PRODUCT PVT LTD,2024-09-01 00:00:00,2024,9,68,67,1.49,3,2024-Q3,2024-Q3,164,39.02
3W,S AND J INDUSTRIES,2024-09-01 00:00:00,2024,9,6,7,14.29,3,2024-Q3,2024-Q3,16,62.5
3W,"S AND S ENGG WORKS,BGH",2024-09-01 00:00:00,2024,9,0,,,3,2024-Q3,2024-Q3,0,
3W,S B TRADERS,2024-09-01 00:00:00,2024,9,25,1,2400,3,2024-Q3,2024-Q3,24,154.17
3W,S P TRADING BBSR BALIANTA,2024-09-01 00:00:00,2024,9,2,,,3,2024-Q3,2024-Q3,0,
3W,"S P TRADING, KHURDA",2024-09-01 00:00:00,2024,9,0,,,3,2024-Q3,2024-Q3,16,68.75
3W,S R AGRICULTURE EQUIPMENTS CO (P) LTD,2024-09-01 00:00:00,2024,9,1,,,3,2024-Q3,2024-Q3,5,80
3W,S S AGRO INDUSTRIES,2024-09-01 00:00:00,2024,9,0,,,3,2024-Q3,2024-Q3,0,
3W,S S GLOBAL,2024-09-01 00:00:00,2024,9,6,1,500,3,2024-Q3,2024-Q3,17,5.88
3W,S.B. RESHELLERS PVT LTD,2024-09-01 00:00:00,2024,9,1,,,3,2024-Q3,2024-Q3,16,75
3W,S.M ELECTRIC VEHICLE,2024-09-01 00:00:00,2024,9,0,,,3,2024-Q3,2024-Q3,0,
3W,"S.N.ENGINEERING, CUTTACK",2024-09-01 00:00:00,2024,9,0,,,3,2024-Q3,2024-Q3,1,100
3W,S.S. AGRO TECH,2024-09-01 00:00:00,2024,9,0,,,3,2024-Q3,2024-Q3,0,
3W,S.V.ENGINEERS,2024-09-01 00:00:00,2024,9,1,,,3,2024-Q3,2024-Q3,0,
3W,SACHITANAND ENGINEERING WORKS,2024-09-01 00:00:00,2024,9,0,,,3,2024-Q3,2024-Q3,0,
3W,SADGURU TRAILER & AGRI EQUIP,2024-09-01 00:00:00,2024,9,0,,,3,2024-Q3,2024-Q3,1,100
3W,SAERA ELECTRIC AUTO PVT LTD,2024-09-01 00:00:00,2024,9,0,0,,3,2024-Q3,2024-Q3,0,
3W,SAGAR AGRO INDUSTRIES,2024-09-01 00:00:00,2024,9,0,,,3,2024-Q3,2024-Q3,0,
3W,SAGAR AGRO STEEL INDUSTRIES,2024-09-01 00:00:00,2024,9,16,,,3,2024-Q3,2024-Q3,70,44.29
3W,SAGAR FABRICATIONS,2024-09-01 00:00:00,2024,9,0,0,,3,2024-Q3,2024-Q3,9,66.67
3W,SAGAR INDUSTRIES,2024-09-01 00:00:00,2024,9,0,,,3,2024-Q3,2024-Q3,1,100
3W,SAHARA TRALIORS,2024-09-01 00:00:00,2024,9,8,,,3,2024-Q3,2024-Q3,6,216.67
3W,SAHNIANAND E VEHICLES PVT LTD,2024-09-01 00:00:00,2024,9,885,617,43.44,3,2024-Q3,2024-Q3,2095,25.87
3W,SAHU INDUSTRIES,2024-09-01 00:00:00,2024,9,5,,,3,2024-Q3,2024-Q3,10,40
3W,SAI AGRO INDUSTRIES,2024-09-01 00:00:00,2024,9,0,,,3,2024-Q3,2024-Q3,1,100
3W,SAI ENGINEERING AND WELDING WORKS,2024-09-01 00:00:00,2024,9,0,,,3,2024-Q3,2024-Q3,8,100
3W,SAI ENGINEERING MAYURBHANJ BARIPADA,2024-09-01 00:00:00,2024,9,0,,,3,2024-Q3,2024-Q3,0,
3W,"SAI ENGINEERING,MAHIPUR",2024-09-01 00:00:00,2024,9,0,,,3,2024-Q3,2024-Q3,1,100
3W,SAI KISHAN MACHINERY (OPC) PVT LTD,2024-09-01 00:00:00,2024,9,7,,,3,2024-Q3,2024-Q3,0,
3W,SAI KRUPA ENG WORKS GANJAM HALADIAPADAR,2024-09-01 00:00:00,2024,9,6,,,3,2024-Q3,2024-Q3,0,
3W,"SAI KRUPA ENGG WORKS,BHMPUR",2024-09-01 00:00:00,2024,9,0,,,3,2024-Q3,2024-Q3,10,100
3W,SAI SAMEER POWER ELECTRIC VEHICLES PVT LTD,2024-09-01 00:00:00,2024,9,0,,,3,2024-Q3,2024-Q3,2,100
3W,SAIFIAN SOLAR PVT LTD,2024-09-01 00:00:00,2024,9,10,,,3,2024-Q3,2024-Q3,10,150
3W,SAINIK CYCLE MART,2024-09-01 00:00:00,2024,9,2,4,50,3,2024-Q3,2024-Q3,1,1100
3W,SAJEDA ENGINEERING BHAWANIPATNA,2024-09-01 00:00:00,2024,9,0,,,3,2024-Q3,2024-Q3,2,0
3W,SAKSHAM TECH AUTOMOBILES,2024-09-01 00:00:00,2024,9,13,12,8.33,3,2024-Q3,2024-Q3,22,40.91
3W,SAKSHAM TRADING COMPANY,2024-09-01 00:00:00,2024,9,41,0,,3,2024-Q3,2024-Q3,54,51.85
3W,SAMAL FABRICATOR CHANDIKHOLE SUNGUDA,2024-09-01 00:00:00,2024,9,0,,,3,2024-Q3,2024-Q3,0,
3W,"SAMAL FABRICATOR,BARCHANA",2024-09-01 00:00:00,2024,9,0,,,3,2024-Q3,2024-Q3,11,81.82
3W,SAMALESWARI ENGG WORKS,2024-09-01 00:00:00,2024,9,0,,,3,2024-Q3,2024-Q3,0,
3W,SAME DEUTZ - FAHR INDIA (P) LTD.,2024-09-01 00:00:00,2024,9,31,,,3,2024-Q3,2024-Q3,142,22.54
3W,SAMEER ENGINEERING,2024-09-01 00:00:00,2024,9,0,0,,3,2024-Q3,2024-Q3,0,
3W,SAMRAT ELECTRIC VEHICLE,2024-09-01 00:00:00,2024,9,62,84,26.19,3,2024-Q3,2024-Q3,155,3.87
3W,SANALDEEP INDUSTRIES,2024-09-01 00:00:00,2024,9,0,,,3,2024-Q3,2024-Q3,0,
3W,SANJAY TRAILORS,2024-09-01 00:00:00,2024,9,0,,,3,2024-Q3,2024-Q3,0,
3W,SANSAR COMBINE,2024-09-01 00:00:00,2024,9,2,,,3,2024-Q3,2024-Q3,11,63.64
3W,SANTOSH ENGG WORKS,2024-09-01 00:00:00,2024,9,14,,,3,2024-Q3,2024-Q3,23,0
3W,SANY HEAVY INDUSTRY INDIA PVT LTD,2024-09-01 00:00:00,2024,9,28,,,3,2024-Q3,2024-Q3,120,7.5
3W,SANY INDIA,2024-09-01 00:00:00,2024,9,2,,,3,2024-Q3,2024-Q3,0,
3W,SARALA ENTERPRISES CUTTACK,2024-09-01 00:00:00,2024,9,0,,,3,2024-Q3,2024-Q3,0,
3W,SARANGI MOTORS TRAILER SNG,2024-09-01 00:00:00,2024,9,2,,,3,2024-Q3,2024-Q3,0,
3W,SARAOGI E-VENTURES PVT LTD,2024-09-01 00:00:00,2024,9,1,,,3,2024-Q3,2024-Q3,0,
3W,SARASWATI AGRO INDUSTRIES CUTTACK KANDARPUR,2024-09-01 00:00:00,2024,9,0,,,3,2024-Q3,2024-Q3,0,
3W,"SARASWATI AGRO INDUSTRIES,CTC",2024-09-01 00:00:00,2024,9,0,,,3,2024-Q3,2024-Q3,14,42.86
3W,SARAVANA ENGINEERING WORKS,2024-09-01 00:00:00,2024,9,0,6,100,3,2024-Q3,2024-Q3,2,100
3W,SATHI MOTORS ELECTRIC VEHICLE PVT LTD,2024-09-01 00:00:00,2024,9,413,337,22.55,3,2024-Q3,2024-Q3,1007,22.54
3W,SATKAR ENGINEERING WORKS,2024-09-01 00:00:00,2024,9,0,,,3,2024-Q3,2024-Q3,0,
3W,SATKARTAR AGRO WORKS,2024-09-01 00:00:00,2024,9,0,,,3,2024-Q3,2024-Q3,1,100
3W,SATNAM ENGG WORKS,2024-09-01 00:00:00,2024,9,1,,,3,2024-Q3,2024-Q3,5,60
3W,SATRAC ENGINEERING PVT LTD,2024-09-01 00:00:00,2024,9,39,,,3,2024-Q3,2024-Q3,19,278.95
3W,SATYANARAYANA ENGG.WORKS,2024-09-01 00:00:00,2024,9,0,,,3,2024-Q3,2024-Q3,2,50
3W,"SATYASAI INDUSTRIES,DHENKANAL",2024-09-01 00:00:00,2024,9,0,,,3,2024-Q3,2024-Q3,2,100
3W,SAYA AGRO INDUSTRIES,2024-09-01 00:00:00,2024,9,0,,,3,2024-Q3,2024-Q3,2,50
3W,SBTEK E MOTO PVT LTD,2024-09-01 00:00:00,2024,9,0,,,3,2024-Q3,2024-Q3,4,100
3W,SCA HAEVY EQUIPMENT PVT. LTD,2024-09-01 00:00:00,2024,9,0,,,3,2024-Q3,2024-Q3,0,
3W,SCANIA COMMERCIAL VEHICLES INDIA PVT LIMITED,2024-09-01 00:00:00,2024,9,2,,,3,2024-Q3,2024-Q3,41,70.73
3W,SCOOTERS INDIA LTD,2024-09-01 00:00:00,2024,9,0,0,,3,2024-Q3,2024-Q3,0,
3W,SEALION AUTOMOBILE PVT LTD,2024-09-01 00:00:00,2024,9,1,4,75,3,2024-Q3,2024-Q3,7,71.43
3W,SEAMLESS AUTOTECH PVT LTD,2024-09-01 00:00:00,2024,9,8,,,3,2024-Q3,2024-Q3,15,53.33
3W,SEC-RJMT ENGINEERING PVT LTD,2024-09-01 00:00:00,2024,9,4,,,3,2024-Q3,2024-Q3,35,62.86
3W,SEEKA E MOTORS PVT LTD,2024-09-01 00:00:00,2024,9,2,,,3,2024-Q3,2024-Q3,5,20
3W,SEN AND PANDIT VOLTAGE CONTROL PVT LTD,2024-09-01 00:00:00,2024,9,4,1,300,3,2024-Q3,2024-Q3,13,15.38
3W,SETH INDUSTRIAL CORPORATION,2024-09-01 00:00:00,2024,9,52,68,23.53,3,2024-Q3,2024-Q3,276,24.64
3W,SETHJI INDUSTRIES,2024-09-01 00:00:00,2024,9,0,,,3,2024-Q3,2024-Q3,0,
3W,SF2 E VEHICLE PVT LTD,2024-09-01 00:00:00,2024,9,15,0,,3,2024-Q3,2024-Q3,1,4000
3W,SGLLINE MOTORS PVT LTD,2024-09-01 00:00:00,2024,9,0,8,100,3,2024-Q3,2024-Q3,1,200
3W,SHAH AGRO ENGG WORKS,2024-09-01 00:00:00,2024,9,0,,,3,2024-Q3,2024-Q3,0,
3W,SHAH ELECTRIC MOTERS,2024-09-01 00:00:00,2024,9,0,,,3,2024-Q3,2024-Q3,0,
3W,SHAILENDRA AUTOS PVT LTD,2024-09-01 00:00:00,2024,9,19,2,850,3,2024-Q3,2024-Q3,35,42.86
3W,SHAKTI AUTO GREEN,2024-09-01 00:00:00,2024,9,71,60,18.33,3,2024-Q3,2024-Q3,227,18.06
3W,"SHAKTI EN WORKS HALADIAPADAR,BERHAMPUR,GANJAM",2024-09-01 00:00:00,2024,9,0,,,3,2024-Q3,2024-Q3,0,
3W,SHAKTI ENGINEERING WORK,2024-09-01 00:00:00,2024,9,0,,,3,2024-Q3,2024-Q3,0,
3W,SHAKTIMAN AGRO INDUSTRIES,2024-09-01 00:00:00,2024,9,10,,,3,2024-Q3,2024-Q3,30,3.33
3W,SHAKTTI CONSTRUCTIONS EQUIPMENT PVT LTD,2024-09-01 00:00:00,2024,9,26,,,3,2024-Q3,2024-Q3,93,21.51
3W,SHALYA AUTO SALES PVT LTD,2024-09-01 00:00:00,2024,9,36,45,20,3,2024-Q3,2024-Q3,146,41.1
3W,SHAMMI ELECTRONICS,2024-09-01 00:00:00,2024,9,3,4,25,3,2024-Q3,2024-Q3,8,37.5
3W,SHARMA AND SHARMA ENGG WORKS BARGARH RLY STATION,2024-09-01 00:00:00,2024,9,0,,,3,2024-Q3,2024-Q3,0,
3W,SHARMA-SHARMA ENGN WORKS,2024-09-01 00:00:00,2024,9,0,,,3,2024-Q3,2024-Q3,0,
3W,SHEHALPREET ENGG WORKS,2024-09-01 00:00:00,2024,9,3,,,3,2024-Q3,2024-Q3,4,250
3W,"SHEKHAR ENGINEERING,JAJPUR",2024-09-01 00:00:00,2024,9,0,,,3,2024-Q3,2024-Q3,0,
3W,SHEMA E- VEHCILE & SOLAR PVT LTD,2024-09-01 00:00:00,2024,9,0,,,3,2024-Q3,2024-Q3,819,100
3W,SHIGAN EVOLTZ LTD,2024-09-01 00:00:00,2024,9,17,24,29.17,3,2024-Q3,2024-Q3,47,10.64
3W,SHINE METAL UDYOG PVT LTD (UNIT- II),2024-09-01 00:00:00,2024,9,29,12,141.67,3,2024-Q3,2024-Q3,55,50.91
3W,SHINME ELECTRICAL VEHICLE PVT LTD,2024-09-01 00:00:00,2024,9,9,13,30.77,3,2024-Q3,2024-Q3,24,62.5
3W,"SHIV AGRO ,AGENCY",2024-09-01 00:00:00,2024,9,0,,,3,2024-Q3,2024-Q3,0,
3W,SHIV AGRO INDUSTRIES,2024-09-01 00:00:00,2024,9,25,,,3,2024-Q3,2024-Q3,82,40.24
3W,SHIV AGRO INDUSTRIES YJ,2024-09-01 00:00:00,2024,9,0,,,3,2024-Q3,2024-Q3,0,
3W,SHIV ENTERPRISES,2024-09-01 00:00:00,2024,9,14,,,3,2024-Q3,2024-Q3,29,144.83
3W,SHIV OM INDIA,2024-09-01 00:00:00,2024,9,16,10,60,3,2024-Q3,2024-Q3,62,27.42
3W,SHIV SHAKTI ENG. WORKS,2024-09-01 00:00:00,2024,9,0,,,3,2024-Q3,2024-Q3,0,
3W,SHIV SHAKTI ENTERPRISE,2024-09-01 00:00:00,2024,9,0,,,3,2024-Q3,2024-Q3,3,33.33
